0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0,2.9263313106107867,2.9189766882639767,3.3079485959067108,2.9327474207107374,3.407675761349485,3.0221262817053427,3.5410282601293837,3.087649402390438,2.806385169927909,3.309305373525557,2.926208651399491,3.4078212290502794,3.131672597864769,3.1664964249233916,3.1207598371777476,4.612159329140461,4.088050314465408,2.4752475247524752,3.597122302158273,6.349206349206349,0.0,0.0,0.0,0.0
0.0,2.3195145465887825,2.5716385011021305,2.300491829287641,2.1207489491784486,2.400090569455451,2.2665947112790072,2.383384405856316,2.589641434262948,2.600411946446962,2.3591087811271296,2.75657336726039,2.4581005586592175,2.4199288256227756,3.0643513789581207,2.578018995929444,2.7253668763102725,4.40251572327044,2.4752475247524752,3.597122302158273,0.0,0.0,0.0,0.0,0.0
0.0,1.8941756933023308,1.8101663215550063,1.7293352371886406,1.8628200229270155,1.777425563228801,1.834862385321101,1.7194416070820566,1.9920318725099602,1.9309989701338828,1.9003931847968545,1.8659881255301103,1.452513966480447,2.135231316725979,1.5321756894790604,1.3568521031207599,1.4675052410901468,1.8867924528301887,1.4851485148514851,0.7194244604316548,0.0,5.405405405405405,7.6923076923076925,0.0,0.0
0.0,1.5028639482787953,1.4695077149155034,1.2692368713311122,1.5475735575085976,1.1774029208649384,1.524554776038856,1.2938372488934287,1.0956175298804782,1.5190525231719876,1.8676277850589778,1.441899915182358,1.564245810055866,1.4946619217081851,2.0429009193054135,1.2211668928086838,1.6771488469601679,1.257861635220126,2.4752475247524752,1.4388489208633095,4.761904761904762,0.0,0.0,0.0,0.0
0.0,1.0151420631769976,1.1488878498430297,0.9043312708234174,0.9935040122277417,1.030227555756821,0.9713977334052887,0.8512087163772558,0.8964143426294822,0.9783728115345005,1.1795543905635648,0.8481764206955046,1.005586592178771,0.9252669039145907,0.7150153217568949,0.5427408412483039,1.4675052410901468,0.9433962264150944,1.9801980198019802,0.0,3.1746031746031744,0.0,0.0,0.0,0.0
0.0,0.7769523053365848,0.6412397301449468,0.5790893225448199,0.7737867787542988,0.8151250990603419,0.8364813815434431,0.7150153217568949,0.796812749003984,0.8753861997940269,0.6880733944954129,1.102629346904156,1.1731843575418994,0.8540925266903915,0.5107252298263534,0.9497964721845319,0.0,1.257861635220126,0.9900990099009901,0.0,3.1746031746031744,0.0,0.0,0.0,0.0
0.0,0.40265411444450744,0.440852314474651,0.5156274789782643,0.4680932365303783,0.35095663987320275,0.62061521856449,0.595846101464079,0.6573705179282869,0.28321318228630277,0.6225425950196593,0.551314673452078,1.005586592178771,0.2846975088967972,0.5107252298263534,0.27137042062415195,0.41928721174004197,0.3144654088050315,0.0,2.158273381294964,4.761904761904762,0.0,0.0,0.0,0.0
0.0,0.32892871320818917,0.2605036403713847,0.32524194827859754,0.3247993886129156,0.28302954828484095,0.26983270372369134,0.45965270684371806,0.3784860557768924,0.48918640576725025,0.42595019659239847,0.21204410517387615,0.11173184357541899,0.42704626334519574,0.20429009193054137,0.40705563093622793,0.8385744234800839,0.0,0.0,0.7194244604316548,0.0,0.0,0.0,0.0,0.0
0.0,0.18147791073555264,0.24714447932669825,0.24591464382040296,0.25792892625143293,0.18113891090229822,0.22935779816513763,0.1191692202928158,0.21912350597609564,0.20597322348094746,0.163826998689384,0.21204410517387615,0.11173184357541899,0.1423487544483986,0.10214504596527069,0.13568521031207598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1701355413145806,0.12023244940217753,0.11105822624147231,0.19105846388995032,0.1471753651081173,0.040474905558553695,0.17024174327545114,0.1195219123505976,0.051493305870236865,0.2948885976408912,0.04240882103477523,0.22346368715083798,0.21352313167259787,0.20429009193054137,0.27137042062415195,0.20964360587002098,0.3144654088050315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06238303181534623,0.060116224701088766,0.09519276534983341,0.08597630875047765,0.045284727725574556,0.053966540744738264,0.05107252298263534,0.0398406374501992,0.07723995880535531,0.09829619921363039,0.08481764206955046,0.055865921787709494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03402710826291612,0.02003874156702959,0.015865460891638903,0.06687046236148261,0.011321181931393639,0.06745817593092283,0.05107252298263534,0.099601593625498,0.051493305870236865,0.0327653997378768,0.0,0.055865921787709494,0.0,0.0,0.0,0.0,0.0,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.01701355413145806,0.0,0.015865460891638903,0.009552923194497517,0.011321181931393639,0.026983270372369132,0.034048348655090224,0.0398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.007932730445819451,0.0,0.0,0.013491635186184566,0.0,0.0199203187250996,0.025746652935118432,0.0327653997378768,0.04240882103477523,0.0,0.0,0.0,0.13568521031207598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.011321181931393639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
